"Date","Agegroup","At least one dose_cumulative","Second_dose_cumulative","fully_vaccinated_cumulative","third_dose_cumulative","Total population","Percent_at_least_one_dose","Percent_fully_vaccinated","Percent_3doses"
2022-11-30,"Ontario_5plus",12630397,0,12195414,7643055,14113455,.8949,.8641,.5415
2022-11-30,"Undisclosed_or_missing",1567,0,430,40,0,.0000,.0000,.0000
2022-12-01,"05-11yrs",538468,0,412088,55951,1075423,.5007,.3832,.0520
2022-12-01,"12-17yrs",802899,0,759130,195051,961857,.8347,.7892,.2028
2022-12-01,"18-29yrs",2192450,0,2108205,980704,2454802,.8931,.8588,.3995
2022-12-01,"30-39yrs",1896077,0,1837211,1001826,2077137,.9128,.8845,.4823
2022-12-01,"40-49yrs",1705112,0,1667255,1028101,1855340,.9190,.8986,.5541
2022-12-01,"50-59yrs",1829893,0,1797859,1272701,2019276,.9062,.8903,.6303
2022-12-01,"60-69yrs",1783770,0,1755713,1434087,1813493,.9836,.9681,.7908
2022-12-01,"70-79yrs",1195409,0,1180404,1055170,1181151,.9999,.9994,.8933
2022-12-01,"80+",686393,0,677594,620906,674976,.9999,.9999,.9199
2022-12-01,"Adults_18plus",11289104,0,11024241,7393495,12076175,.9348,.9129,.6122
2022-12-01,"Ontario_12plus",12092003,0,11783371,7588546,13038032,.9274,.9038,.5820
2022-12-01,"Ontario_5plus",12630471,0,12195459,7644497,14113455,.8949,.8641,.5416
2022-12-01,"Undisclosed_or_missing",1567,0,430,40,0,.0000,.0000,.0000
2022-12-02,"05-11yrs",538535,0,412242,56361,1075423,.5008,.3833,.0524
2022-12-02,"12-17yrs",802918,0,759155,195336,961857,.8348,.7893,.2031
2022-12-02,"18-29yrs",2192518,0,2108244,980960,2454802,.8932,.8588,.3996
2022-12-02,"30-39yrs",1896143,0,1837253,1002045,2077137,.9129,.8845,.4824
2022-12-02,"40-49yrs",1705141,0,1667278,1028281,1855340,.9190,.8986,.5542
2022-12-02,"50-59yrs",1829895,0,1797863,1272849,2019276,.9062,.8904,.6303
2022-12-02,"60-69yrs",1783764,0,1755702,1434192,1813493,.9836,.9681,.7908
2022-12-02,"70-79yrs",1195365,0,1180351,1055188,1181151,.9999,.9993,.8934
2022-12-02,"80+",686240,0,677436,620807,674976,.9999,.9999,.9197
2022-12-02,"Adults_18plus",11289066,0,11024127,7394322,12076175,.9348,.9129,.6123
2022-12-02,"Ontario_12plus",12091984,0,11783282,7589658,13038032,.9274,.9038,.5821
2022-12-02,"Ontario_5plus",12630519,0,12195524,7646019,14113455,.8949,.8641,.5418
2022-12-02,"Undisclosed_or_missing",1567,0,430,40,0,.0000,.0000,.0000
2022-12-03,"05-11yrs",538633,0,412493,56927,1075423,.5009,.3836,.0529
2022-12-03,"12-17yrs",802937,0,759187,195656,961857,.8348,.7893,.2034
2022-12-03,"18-29yrs",2192586,0,2108281,981162,2454802,.8932,.8588,.3997
2022-12-03,"30-39yrs",1896207,0,1837291,1002284,2077137,.9129,.8845,.4825
2022-12-03,"40-49yrs",1705169,0,1667295,1028505,1855340,.9191,.8986,.5543
2022-12-03,"50-59yrs",1829907,0,1797861,1273002,2019276,.9062,.8903,.6304
2022-12-03,"60-69yrs",1783751,0,1755686,1434290,1813493,.9836,.9681,.7909
2022-12-03,"70-79yrs",1195312,0,1180289,1055191,1181151,.9999,.9993,.8934
2022-12-03,"80+",686103,0,677304,620723,674976,.9999,.9999,.9196
2022-12-03,"Adults_18plus",11289035,0,11024007,7395157,12076175,.9348,.9129,.6124
2022-12-03,"Ontario_12plus",12091972,0,11783194,7590813,13038032,.9274,.9038,.5822
2022-12-03,"Ontario_5plus",12630605,0,12195687,7647740,14113455,.8949,.8641,.5419
2022-12-03,"Undisclosed_or_missing",1567,0,430,40,0,.0000,.0000,.0000
2022-12-04,"05-11yrs",538741,0,412716,57537,1075423,.5010,.3838,.0535
2022-12-04,"12-17yrs",802962,0,759224,196010,961857,.8348,.7893,.2038
2022-12-04,"18-29yrs",2192632,0,2108303,981291,2454802,.8932,.8588,.3997
2022-12-04,"30-39yrs",1896249,0,1837314,1002474,2077137,.9129,.8845,.4826
2022-12-04,"40-49yrs",1705194,0,1667307,1028679,1855340,.9191,.8987,.5544
2022-12-04,"50-59yrs",1829923,0,1797855,1273108,2019276,.9062,.8903,.6305
2022-12-04,"60-69yrs",1783729,0,1755651,1434328,1813493,.9836,.9681,.7909
2022-12-04,"70-79yrs",1195282,0,1180245,1055175,1181151,.9999,.9992,.8933
2022-12-04,"80+",685948,0,677145,620584,674976,.9999,.9999,.9194
2022-12-04,"Adults_18plus",11288957,0,11023820,7395639,12076175,.9348,.9129,.6124
2022-12-04,"Ontario_12plus",12091919,0,11783044,7591649,13038032,.9274,.9037,.5823
2022-12-04,"Ontario_5plus",12630660,0,12195760,7649186,14113455,.8949,.8641,.5420
2022-12-04,"Undisclosed_or_missing",1567,0,430,40,0,.0000,.0000,.0000
2022-12-05,"05-11yrs",538763,0,412773,57763,1075423,.5010,.3838,.0537
2022-12-05,"12-17yrs",802966,0,759232,196148,961857,.8348,.7893,.2039
2022-12-05,"18-29yrs",2192657,0,2108317,981383,2454802,.8932,.8589,.3998
2022-12-05,"30-39yrs",1896274,0,1837322,1002594,2077137,.9129,.8845,.4827
2022-12-05,"40-49yrs",1705201,0,1667309,1028759,1855340,.9191,.8987,.5545
2022-12-05,"50-59yrs",1829919,0,1797850,1273150,2019276,.9062,.8903,.6305
2022-12-05,"60-69yrs",1783710,0,1755621,1434319,1813493,.9836,.9681,.7909
2022-12-05,"70-79yrs",1195233,0,1180191,1055137,1181151,.9999,.9992,.8933
2022-12-05,"80+",685809,0,677004,620461,674976,.9999,.9999,.9192
2022-12-05,"Adults_18plus",11288803,0,11023614,7395803,12076175,.9348,.9128,.6124
2022-12-05,"Ontario_12plus",12091769,0,11782846,7591951,13038032,.9274,.9037,.5823
2022-12-05,"Ontario_5plus",12630532,0,12195619,7649714,14113455,.8949,.8641,.5420
2022-12-05,"Undisclosed_or_missing",1567,0,430,40,0,.0000,.0000,.0000
2022-12-06,"05-11yrs",538824,0,412863,57969,1075423,.5010,.3839,.0539
2022-12-06,"12-17yrs",802970,0,759247,196366,961857,.8348,.7894,.2042
2022-12-06,"18-29yrs",2192719,0,2108350,981588,2454802,.8932,.8589,.3999
2022-12-06,"30-39yrs",1896335,0,1837351,1002820,2077137,.9130,.8846,.4828
2022-12-06,"40-49yrs",1705229,0,1667317,1028920,1855340,.9191,.8987,.5546
2022-12-06,"50-59yrs",1829935,0,1797851,1273284,2019276,.9062,.8903,.6306
2022-12-06,"60-69yrs",1783697,0,1755592,1434396,1813493,.9836,.9681,.7910
2022-12-06,"70-79yrs",1195179,0,1180132,1055145,1181151,.9999,.9991,.8933
2022-12-06,"80+",685629,0,676825,620332,674976,.9999,.9999,.9190
2022-12-06,"Adults_18plus",11288723,0,11023418,7396485,12076175,.9348,.9128,.6125
2022-12-06,"Ontario_12plus",12091693,0,11782665,7592851,13038032,.9274,.9037,.5824
2022-12-06,"Ontario_5plus",12630517,0,12195528,7650820,14113455,.8949,.8641,.5421
2022-12-06,"Undisclosed_or_missing",1567,0,430,40,0,.0000,.0000,.0000
2022-12-07,"05-11yrs",538902,0,413043,58336,1075423,.5011,.3841,.0542
2022-12-07,"12-17yrs",802982,0,759267,196662,961857,.8348,.7894,.2045
2022-12-07,"18-29yrs",2192802,0,2108392,981809,2454802,.8933,.8589,.4000
2022-12-07,"30-39yrs",1896383,0,1837375,1003078,2077137,.9130,.8846,.4829
2022-12-07,"40-49yrs",1705254,0,1667331,1029091,1855340,.9191,.8987,.5547
2022-12-07,"50-59yrs",1829947,0,1797853,1273408,2019276,.9062,.8903,.6306
2022-12-07,"60-69yrs",1783700,0,1755575,1434484,1813493,.9836,.9681,.7910
2022-12-07,"70-79yrs",1195151,0,1180098,1055155,1181151,.9999,.9991,.8933
2022-12-07,"80+",685492,0,676682,620242,674976,.9999,.9999,.9189
2022-12-07,"Adults_18plus",11288729,0,11023306,7397267,12076175,.9348,.9128,.6126
2022-12-07,"Ontario_12plus",12091711,0,11782573,7593929,13038032,.9274,.9037,.5824
2022-12-07,"Ontario_5plus",12630613,0,12195616,7652265,14113455,.8949,.8641,.5422
2022-12-07,"Undisclosed_or_missing",1567,0,430,40,0,.0000,.0000,.0000
2022-12-08,"05-11yrs",538967,0,413175,58704,1075423,.5012,.3842,.0546
2022-12-08,"12-17yrs",802995,0,759287,196946,961857,.8348,.7894,.2048
2022-12-08,"18-29yrs",2192895,0,2108432,982066,2454802,.8933,.8589,.4001
2022-12-08,"30-39yrs",1896448,0,1837415,1003335,2077137,.9130,.8846,.4830
2022-12-08,"40-49yrs",1705289,0,1667351,1029249,1855340,.9191,.8987,.5547
2022-12-08,"50-59yrs",1829965,0,1797854,1273556,2019276,.9062,.8903,.6307
2022-12-08,"60-69yrs",1783704,0,1755573,1434617,1813493,.9836,.9681,.7911
2022-12-08,"70-79yrs",1195127,0,1180060,1055179,1181151,.9999,.9991,.8933
2022-12-08,"80+",685345,0,676528,620142,674976,.9999,.9999,.9188
2022-12-08,"Adults_18plus",11288773,0,11023213,7398144,12076175,.9348,.9128,.6126
2022-12-08,"Ontario_12plus",12091768,0,11782500,7595090,13038032,.9274,.9037,.5825
2022-12-08,"Ontario_5plus",12630735,0,12195675,7653794,14113455,.8949,.8641,.5423
2022-12-08,"Undisclosed_or_missing",1567,0,430,40,0,.0000,.0000,.0000
2022-12-09,"05-11yrs",539050,0,413326,59057,1075423,.5012,.3843,.0549
2022-12-09,"12-17yrs",803014,0,759312,197211,961857,.8349,.7894,.2050
2022-12-09,"18-29yrs",2192980,0,2108470,982303,2454802,.8933,.8589,.4002
2022-12-09,"30-39yrs",1896506,0,1837442,1003556,2077137,.9130,.8846,.4831
2022-12-09,"40-49yrs",1705335,0,1667367,1029390,1855340,.9191,.8987,.5548
2022-12-09,"50-59yrs",1829992,0,1797860,1273700,2019276,.9063,.8903,.6308
2022-12-09,"60-69yrs",1783707,0,1755566,1434735,1813493,.9836,.9681,.7911
2022-12-09,"70-79yrs",1195090,0,1180013,1055201,1181151,.9999,.9990,.8934
2022-12-09,"80+",685195,0,676380,620048,674976,.9999,.9999,.9186
2022-12-09,"Adults_18plus",11288805,0,11023098,7398933,12076175,.9348,.9128,.6127
2022-12-09,"Ontario_12plus",12091819,0,11782410,7596144,13038032,.9274,.9037,.5826
2022-12-09,"Ontario_5plus",12630869,0,12195736,7655201,14113455,.8950,.8641,.5424
2022-12-09,"Undisclosed_or_missing",1567,0,430,40,0,.0000,.0000,.0000
2022-12-10,"05-11yrs",539117,0,413495,59425,1075423,.5013,.3845,.0553
2022-12-10,"12-17yrs",803024,0,759343,197494,961857,.8349,.7895,.2053
2022-12-10,"18-29yrs",2193046,0,2108511,982552,2454802,.8934,.8589,.4003
2022-12-10,"30-39yrs",1896566,0,1837465,1003790,2077137,.9131,.8846,.4833
2022-12-10,"40-49yrs",1705358,0,1667384,1029537,1855340,.9192,.8987,.5549
2022-12-10,"50-59yrs",1830004,0,1797858,1273818,2019276,.9063,.8903,.6308
2022-12-10,"60-69yrs",1783713,0,1755544,1434819,1813493,.9836,.9680,.7912
2022-12-10,"70-79yrs",1195061,0,1179971,1055228,1181151,.9999,.9990,.8934
2022-12-10,"80+",685058,0,676238,619946,674976,.9999,.9999,.9185
2022-12-10,"Adults_18plus",11288806,0,11022971,7399690,12076175,.9348,.9128,.6128
2022-12-10,"Ontario_12plus",12091830,0,11782314,7597184,13038032,.9274,.9037,.5827
2022-12-10,"Ontario_5plus",12630947,0,12195809,7656609,14113455,.8950,.8641,.5425
2022-12-10,"Undisclosed_or_missing",1567,0,430,40,0,.0000,.0000,.0000
2022-12-11,"05-11yrs",539251,0,413789,60061,1075423,.5014,.3848,.0558
2022-12-11,"12-17yrs",803040,0,759376,197793,961857,.8349,.7895,.2056
2022-12-11,"18-29yrs",2193093,0,2108534,982715,2454802,.8934,.8589,.4003
2022-12-11,"30-39yrs",1896613,0,1837488,1003932,2077137,.9131,.8846,.4833
2022-12-11,"40-49yrs",1705383,0,1667397,1029665,1855340,.9192,.8987,.5550
2022-12-11,"50-59yrs",1830019,0,1797863,1273893,2019276,.9063,.8904,.6309
2022-12-11,"60-69yrs",1783696,0,1755524,1434861,1813493,.9836,.9680,.7912
2022-12-11,"70-79yrs",1195027,0,1179931,1055217,1181151,.9999,.9990,.8934
2022-12-11,"80+",684948,0,676128,619855,674976,.9999,.9999,.9183
2022-12-11,"Adults_18plus",11288779,0,11022865,7400138,12076175,.9348,.9128,.6128
2022-12-11,"Ontario_12plus",12091819,0,11782241,7597931,13038032,.9274,.9037,.5828
2022-12-11,"Ontario_5plus",12631070,0,12196030,7657992,14113455,.8950,.8641,.5426
2022-12-11,"Undisclosed_or_missing",1567,0,430,40,0,.0000,.0000,.0000
2022-12-12,"05-11yrs",539284,0,413858,60245,1075423,.5015,.3848,.0560
2022-12-12,"12-17yrs",803041,0,759382,197900,961857,.8349,.7895,.2057
2022-12-12,"18-29yrs",2193113,0,2108542,982809,2454802,.8934,.8589,.4004
2022-12-12,"30-39yrs",1896627,0,1837495,1004002,2077137,.9131,.8846,.4834
2022-12-12,"40-49yrs",1705392,0,1667396,1029724,1855340,.9192,.8987,.5550
2022-12-12,"50-59yrs",1830013,0,1797854,1273927,2019276,.9063,.8903,.6309
2022-12-12,"60-69yrs",1783685,0,1755500,1434857,1813493,.9836,.9680,.7912
2022-12-12,"70-79yrs",1194977,0,1179880,1055182,1181151,.9999,.9989,.8934
2022-12-12,"80+",684815,0,675997,619742,674976,.9999,.9999,.9182
2022-12-12,"Adults_18plus",11288622,0,11022664,7400243,12076175,.9348,.9128,.6128
2022-12-12,"Ontario_12plus",12091663,0,11782046,7598143,13038032,.9274,.9037,.5828
2022-12-12,"Ontario_5plus",12630947,0,12195904,7658388,14113455,.8950,.8641,.5426
2022-12-12,"Undisclosed_or_missing",1567,0,430,40,0,.0000,.0000,.0000
2022-12-13,"05-11yrs",539329,0,413945,60417,1075423,.5015,.3849,.0562
2022-12-13,"12-17yrs",803056,0,759391,198055,961857,.8349,.7895,.2059
2022-12-13,"18-29yrs",2193166,0,2108574,983036,2454802,.8934,.8590,.4005
2022-12-13,"30-39yrs",1896674,0,1837523,1004161,2077137,.9131,.8846,.4834
2022-12-13,"40-49yrs",1705419,0,1667405,1029834,1855340,.9192,.8987,.5551
2022-12-13,"50-59yrs",1830036,0,1797867,1274044,2019276,.9063,.8904,.6309
2022-12-13,"60-69yrs",1783662,0,1755469,1434912,1813493,.9836,.9680,.7912
2022-12-13,"70-79yrs",1194931,0,1179824,1055178,1181151,.9999,.9989,.8933
2022-12-13,"80+",684676,0,675857,619646,674976,.9999,.9999,.9180
2022-12-13,"Adults_18plus",11288564,0,11022519,7400811,12076175,.9348,.9127,.6128
2022-12-13,"Ontario_12plus",12091620,0,11781910,7598866,13038032,.9274,.9037,.5828
2022-12-13,"Ontario_5plus",12630949,0,12195855,7659283,14113455,.8950,.8641,.5427
2022-12-13,"Undisclosed_or_missing",1567,0,430,40,0,.0000,.0000,.0000
2022-12-14,"05-11yrs",539400,0,414096,60748,1075423,.5016,.3851,.0565
2022-12-14,"12-17yrs",803070,0,759409,198291,961857,.8349,.7895,.2062
2022-12-14,"18-29yrs",2193243,0,2108602,983260,2454802,.8935,.8590,.4005
2022-12-14,"30-39yrs",1896728,0,1837558,1004314,2077137,.9131,.8847,.4835
2022-12-14,"40-49yrs",1705444,0,1667421,1029972,1855340,.9192,.8987,.5551
2022-12-14,"50-59yrs",1830056,0,1797878,1274181,2019276,.9063,.8904,.6310
2022-12-14,"60-69yrs",1783660,0,1755457,1434997,1813493,.9835,.9680,.7913
2022-12-14,"70-79yrs",1194905,0,1179796,1055205,1181151,.9999,.9989,.8934
2022-12-14,"80+",684560,0,675735,619579,674976,.9999,.9999,.9179
2022-12-14,"Adults_18plus",11288596,0,11022447,7401508,12076175,.9348,.9127,.6129
2022-12-14,"Ontario_12plus",12091666,0,11781856,7599799,13038032,.9274,.9037,.5829
2022-12-14,"Ontario_5plus",12631066,0,12195952,7660547,14113455,.8950,.8641,.5428
2022-12-14,"Undisclosed_or_missing",1567,0,430,40,0,.0000,.0000,.0000
2022-12-15,"05-11yrs",539458,0,414250,61143,1075423,.5016,.3852,.0569
2022-12-15,"12-17yrs",803089,0,759428,198532,961857,.8349,.7895,.2064
2022-12-15,"18-29yrs",2193318,0,2108636,983513,2454802,.8935,.8590,.4006
2022-12-15,"30-39yrs",1896796,0,1837578,1004513,2077137,.9132,.8847,.4836
2022-12-15,"40-49yrs",1705475,0,1667437,1030087,1855340,.9192,.8987,.5552
2022-12-15,"50-59yrs",1830057,0,1797877,1274296,2019276,.9063,.8904,.6311
2022-12-15,"60-69yrs",1783640,0,1755439,1435099,1813493,.9835,.9680,.7913
2022-12-15,"70-79yrs",1194867,0,1179749,1055227,1181151,.9999,.9988,.8934
2022-12-15,"80+",684421,0,675596,619480,674976,.9999,.9999,.9178
2022-12-15,"Adults_18plus",11288574,0,11022312,7402215,12076175,.9348,.9127,.6130
2022-12-15,"Ontario_12plus",12091663,0,11781740,7600747,13038032,.9274,.9036,.5830
2022-12-15,"Ontario_5plus",12631121,0,12195990,7661890,14113455,.8950,.8641,.5429
2022-12-15,"Undisclosed_or_missing",1567,0,430,40,0,.0000,.0000,.0000
2022-12-16,"05-11yrs",539506,0,414356,61325,1075423,.5017,.3853,.0570
2022-12-16,"12-17yrs",803100,0,759445,198720,961857,.8349,.7896,.2066
2022-12-16,"18-29yrs",2193368,0,2108676,983698,2454802,.8935,.8590,.4007
2022-12-16,"30-39yrs",1896844,0,1837606,1004636,2077137,.9132,.8847,.4837
2022-12-16,"40-49yrs",1705495,0,1667450,1030171,1855340,.9192,.8987,.5552
2022-12-16,"50-59yrs",1830065,0,1797877,1274373,2019276,.9063,.8904,.6311
2022-12-16,"60-69yrs",1783626,0,1755416,1435159,1813493,.9835,.9680,.7914
2022-12-16,"70-79yrs",1194817,0,1179697,1055238,1181151,.9999,.9988,.8934
2022-12-16,"80+",684288,0,675464,619379,674976,.9999,.9999,.9176
2022-12-16,"Adults_18plus",11288503,0,11022186,7402654,12076175,.9348,.9127,.6130
2022-12-16,"Ontario_12plus",12091603,0,11781631,7601374,13038032,.9274,.9036,.5830
2022-12-16,"Ontario_5plus",12631109,0,12195987,7662699,14113455,.8950,.8641,.5429
2022-12-16,"Undisclosed_or_missing",1567,0,430,40,0,.0000,.0000,.0000
2022-12-17,"05-11yrs",539562,0,414483,61534,1075423,.5017,.3854,.0572
2022-12-17,"12-17yrs",803113,0,759462,198953,961857,.8350,.7896,.2068
2022-12-17,"18-29yrs",2193473,0,2108706,983958,2454802,.8935,.8590,.4008
2022-12-17,"30-39yrs",1896911,0,1837641,1004783,2077137,.9132,.8847,.4837
2022-12-17,"40-49yrs",1705533,0,1667467,1030291,1855340,.9193,.8987,.5553
2022-12-17,"50-59yrs",1830094,0,1797874,1274509,2019276,.9063,.8904,.6312
2022-12-17,"60-69yrs",1783631,0,1755402,1435218,1813493,.9835,.9680,.7914
2022-12-17,"70-79yrs",1194780,0,1179652,1055236,1181151,.9999,.9987,.8934
2022-12-17,"80+",684146,0,675323,619258,674976,.9999,.9999,.9175
2022-12-17,"Adults_18plus",11288568,0,11022065,7403253,12076175,.9348,.9127,.6130
2022-12-17,"Ontario_12plus",12091681,0,11781527,7602206,13038032,.9274,.9036,.5831
2022-12-17,"Ontario_5plus",12631243,0,12196010,7663740,14113455,.8950,.8641,.5430
2022-12-17,"Undisclosed_or_missing",1567,0,430,40,0,.0000,.0000,.0000
2022-12-18,"05-11yrs",539697,0,414768,62018,1075423,.5018,.3857,.0577
2022-12-18,"12-17yrs",803119,0,759488,199234,961857,.8350,.7896,.2071
2022-12-18,"18-29yrs",2193502,0,2108719,984115,2454802,.8936,.8590,.4009
2022-12-18,"30-39yrs",1896944,0,1837659,1004917,2077137,.9132,.8847,.4838
2022-12-18,"40-49yrs",1705551,0,1667479,1030368,1855340,.9193,.8987,.5554
2022-12-18,"50-59yrs",1830121,0,1797875,1274574,2019276,.9063,.8904,.6312
2022-12-18,"60-69yrs",1783627,0,1755389,1435256,1813493,.9835,.9680,.7914
2022-12-18,"70-79yrs",1194737,0,1179605,1055213,1181151,.9999,.9987,.8934
2022-12-18,"80+",684019,0,675194,619142,674976,.9999,.9999,.9173
2022-12-18,"Adults_18plus",11288501,0,11021920,7403585,12076175,.9348,.9127,.6131
2022-12-18,"Ontario_12plus",12091620,0,11781408,7602819,13038032,.9274,.9036,.5831
2022-12-18,"Ontario_5plus",12631317,0,12196176,7664837,14113455,.8950,.8642,.5431
2022-12-18,"Undisclosed_or_missing",1567,0,430,40,0,.0000,.0000,.0000
2022-12-19,"05-11yrs",539734,0,414815,62089,1075423,.5019,.3857,.0577
2022-12-19,"12-17yrs",803124,0,759493,199337,961857,.8350,.7896,.2072
2022-12-19,"18-29yrs",2193523,0,2108730,984220,2454802,.8936,.8590,.4009
2022-12-19,"30-39yrs",1896952,0,1837658,1004971,2077137,.9133,.8847,.4838
2022-12-19,"40-49yrs",1705555,0,1667479,1030397,1855340,.9193,.8987,.5554
2022-12-19,"50-59yrs",1830122,0,1797869,1274606,2019276,.9063,.8904,.6312
2022-12-19,"60-69yrs",1783602,0,1755360,1435251,1813493,.9835,.9679,.7914
2022-12-19,"70-79yrs",1194673,0,1179541,1055160,1181151,.9999,.9986,.8933
2022-12-19,"80+",683876,0,675052,619023,674976,.9999,.9999,.9171
2022-12-19,"Adults_18plus",11288303,0,11021689,7403628,12076175,.9348,.9127,.6131
2022-12-19,"Ontario_12plus",12091427,0,11781182,7602965,13038032,.9274,.9036,.5831
2022-12-19,"Ontario_5plus",12631161,0,12195997,7665054,14113455,.8950,.8641,.5431
2022-12-19,"Undisclosed_or_missing",1567,0,430,40,0,.0000,.0000,.0000
2022-12-20,"05-11yrs",539774,0,414909,62244,1075423,.5019,.3858,.0579
2022-12-20,"12-17yrs",803137,0,759512,199538,961857,.8350,.7896,.2075
2022-12-20,"18-29yrs",2193590,0,2108753,984459,2454802,.8936,.8590,.4010
2022-12-20,"30-39yrs",1897016,0,1837690,1005103,2077137,.9133,.8847,.4839
2022-12-20,"40-49yrs",1705574,0,1667488,1030502,1855340,.9193,.8988,.5554
2022-12-20,"50-59yrs",1830149,0,1797876,1274690,2019276,.9063,.8904,.6313
2022-12-20,"60-69yrs",1783615,0,1755350,1435329,1813493,.9835,.9679,.7915
2022-12-20,"70-79yrs",1194655,0,1179507,1055173,1181151,.9999,.9986,.8933
2022-12-20,"80+",683728,0,674909,618907,674976,.9999,.9999,.9169
2022-12-20,"Adults_18plus",11288327,0,11021573,7404163,12076175,.9348,.9127,.6131
2022-12-20,"Ontario_12plus",12091464,0,11781085,7603701,13038032,.9274,.9036,.5832
2022-12-20,"Ontario_5plus",12631238,0,12195994,7665945,14113455,.8950,.8641,.5432
2022-12-20,"Undisclosed_or_missing",1567,0,430,40,0,.0000,.0000,.0000
2022-12-21,"05-11yrs",539827,0,415021,62443,1075423,.5020,.3859,.0581
2022-12-21,"12-17yrs",803147,0,759531,199749,961857,.8350,.7897,.2077
2022-12-21,"18-29yrs",2193672,0,2108779,984728,2454802,.8936,.8590,.4011
2022-12-21,"30-39yrs",1897067,0,1837728,1005291,2077137,.9133,.8847,.4840
2022-12-21,"40-49yrs",1705598,0,1667506,1030612,1855340,.9193,.8988,.5555
2022-12-21,"50-59yrs",1830182,0,1797884,1274792,2019276,.9064,.8904,.6313
2022-12-21,"60-69yrs",1783631,0,1755334,1435407,1813493,.9835,.9679,.7915
2022-12-21,"70-79yrs",1194619,0,1179463,1055204,1181151,.9999,.9986,.8934
2022-12-21,"80+",683617,0,674786,618812,674976,.9999,.9997,.9168
2022-12-21,"Adults_18plus",11288386,0,11021480,7404846,12076175,.9348,.9127,.6132
2022-12-21,"Ontario_12plus",12091533,0,11781011,7604595,13038032,.9274,.9036,.5833
2022-12-21,"Ontario_5plus",12631360,0,12196032,7667038,14113455,.8950,.8641,.5432
2022-12-21,"Undisclosed_or_missing",1567,0,430,40,0,.0000,.0000,.0000
2022-12-22,"05-11yrs",539877,0,415163,63080,1075423,.5020,.3860,.0587
2022-12-22,"12-17yrs",803163,0,759563,200002,961857,.8350,.7897,.2079
2022-12-22,"18-29yrs",2193741,0,2108819,984979,2454802,.8937,.8591,.4012
2022-12-22,"30-39yrs",1897129,0,1837755,1005473,2077137,.9133,.8848,.4841
2022-12-22,"40-49yrs",1705640,0,1667524,1030751,1855340,.9193,.8988,.5556
2022-12-22,"50-59yrs",1830213,0,1797888,1274886,2019276,.9064,.8904,.6314
2022-12-22,"60-69yrs",1783634,0,1755311,1435465,1813493,.9835,.9679,.7915
2022-12-22,"70-79yrs",1194587,0,1179409,1055203,1181151,.9999,.9985,.8934
